HMDB_ID,compound_name,Molecular_Formula,MonoisotopicMass,smiles,inchikey
HMDB0029137,Valylthreonine,C9H18N2O4,218.1266571,CC(C)[C@H](N)C(=O)N[C@@H](C(C)O)C(O)=O,GVRKWABULJAONN-BYRXKDITSA-N
HMDB0029138,Valyltryptophan,C16H21N3O3,303.1582915,CC(C)[C@H](N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,LZDNBBYBDGBADK-KBPBESRZSA-N
HMDB0029139,Valyltyrosine,C14H20N2O4,280.1423071,CC(C)[C@H](N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,VEYJKJORLPYVLO-RYUDHWBXSA-N
HMDB0029140,Valylvaline,C10H20N2O3,216.1473925,CC(C)[C@H](N)C(=O)N[C@@H](C(C)C)C(O)=O,KRNYOVHEKOBTEF-YUMQZZPRSA-N
HMDB0000291,Vanillylmandelic_acid,C9H10O5,198.0528234,COC1=C(O)C=CC(=C1)[C@H](O)C(O)=O,CGQCWMIAEPEHNQ-QMMMGPOBSA-N
HMDB0000305,Vitamin_A,C20H30O,286.2296656,C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,FPIPGXGPPPQFEQ-OVSJKPMPSA-N
HMDB0000292,Xanthine,C5H4N4O2,152.0334254,O=C1NC2=C(NC=N2)C(=O)N1,LRFVTYWOQMYALW-UHFFFAOYSA-N
HMDB0000299,Xanthosine,C10H12N4O6,284.0756841,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=C(O)N=C2O,UBORTCNDUKBEOP-UUOKFMHZSA-N
HMDB0029645,xanthoxylin,C10H12O4,196.0735589,CC(=O)C1=C(C=C(C=C1OC)OC)O,FBUBVLUPUDBFME-UHFFFAOYSA-N
HMDB0000881,Xanthurenic_acid,C10H7NO4,205.0375077,OC(=O)C1=NC2=C(O)C=CC=C2C(O)=C1,FBZONXHGGPHHIY-UHFFFAOYSA-N
HMDB0035514,"xi-2,3-Dihydro-2-oxo-1H-indole-3-acetic_acid",C10H9NO3,191.0582431,OC(=O)CC1C(O)=NC2=C1C=CC=C2,ILGMGHZPXRDCCS-UHFFFAOYSA-N
HMDB0037788,"xi-2,3-Dihydro-3-methylfuran",C5H8O,84.05751488,CC1COC=C1,GLXIOXNPORODGG-UHFFFAOYSA-N
HMDB0012204,Zeatin,C10H13N5O,219.112,C/C(=C\CNC1=NC=NC2=C1NC=N2)/CO,UZKQTCBAMSWPJD-FARCUNLSSA-N
HMDB0000229,beta-Nicotinamide_mononucleotide,C13H19N2O6P,330.0980733, C[C@H]1[C@H]([C@@H](O[C@@H]1COP(=O)(O)[O-])[N+]2=CC=CC(=C2)C(=O)N)C,YYNOOWWEYJELSF-SEMCEJNYSA-N
HMDB0000902,Nicotinamide_Adenine_Dinucleotide,C21H27N7O14P2,663.1091226,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,BAWFJGJZGIEFAR-UHFFFAOYSA-N
HMDB0002368,Nervonic_acid,C24H46O2,366.3497807,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O,GWHCXVQVJPWHRF-KTKRTIGZSA-N 
HMDB0000234,Testosterone,C19H28O2,288.2089301,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,MUMGGOZAMZWBJJ-DYKIIFRCSA-N
